_id,metric_name,report_group,calendar_year,kpi_count,geo_area_name
1013226,Individuals Receiving Income Supports,Community Trends,2023,1594,Allentown
1013227,Individuals Receiving Income Supports,Community Trends,2024,1548,Allentown
1013228,Individuals Receiving Income Supports,Community Trends,2025,1447,Allentown
1013229,Individuals Receiving Income Supports,Community Trends,2020,920,Arlington
1013230,Individuals Receiving Income Supports,Community Trends,2021,948,Arlington
1013231,Individuals Receiving Income Supports,Community Trends,2022,966,Arlington
1013232,Individuals Receiving Income Supports,Community Trends,2023,1013,Arlington
1013233,Individuals Receiving Income Supports,Community Trends,2024,965,Arlington
1013234,Individuals Receiving Income Supports,Community Trends,2025,865,Arlington
1013235,Individuals Receiving Income Supports,Community Trends,2020,265,Arlington Heights
1013236,Individuals Receiving Income Supports,Community Trends,2021,281,Arlington Heights
1013237,Individuals Receiving Income Supports,Community Trends,2022,294,Arlington Heights
1013238,Individuals Receiving Income Supports,Community Trends,2023,306,Arlington Heights
1013239,Individuals Receiving Income Supports,Community Trends,2024,306,Arlington Heights
1013240,Individuals Receiving Income Supports,Community Trends,2025,296,Arlington Heights
1013241,Individuals Receiving Income Supports,Community Trends,2020,725,Banksville
1013242,Individuals Receiving Income Supports,Community Trends,2021,773,Banksville
1013243,Individuals Receiving Income Supports,Community Trends,2022,865,Banksville
1013244,Individuals Receiving Income Supports,Community Trends,2023,986,Banksville
1013245,Individuals Receiving Income Supports,Community Trends,2024,970,Banksville
1013246,Individuals Receiving Income Supports,Community Trends,2025,922,Banksville
1013247,Individuals Receiving Income Supports,Community Trends,2020,1267,Bedford Dwellings
1013248,Individuals Receiving Income Supports,Community Trends,2021,1333,Bedford Dwellings
1013249,Individuals Receiving Income Supports,Community Trends,2022,1374,Bedford Dwellings
1013250,Individuals Receiving Income Supports,Community Trends,2023,1393,Bedford Dwellings
1013251,Individuals Receiving Income Supports,Community Trends,2024,1365,Bedford Dwellings
1013252,Individuals Receiving Income Supports,Community Trends,2025,1292,Bedford Dwellings
1013253,Individuals Receiving Income Supports,Community Trends,2020,2486,Beechview
1013254,Individuals Receiving Income Supports,Community Trends,2021,2657,Beechview
1013255,Individuals Receiving Income Supports,Community Trends,2022,2787,Beechview
1013256,Individuals Receiving Income Supports,Community Trends,2023,2970,Beechview
1013257,Individuals Receiving Income Supports,Community Trends,2024,2849,Beechview
1013258,Individuals Receiving Income Supports,Community Trends,2025,2462,Beechview
1013259,Individuals Receiving Income Supports,Community Trends,2020,1119,Beltzhoover
1013260,Individuals Receiving Income Supports,Community Trends,2021,1157,Beltzhoover
1013261,Individuals Receiving Income Supports,Community Trends,2022,1202,Beltzhoover
1013262,Individuals Receiving Income Supports,Community Trends,2023,1233,Beltzhoover
1013263,Individuals Receiving Income Supports,Community Trends,2024,1182,Beltzhoover
1013264,Individuals Receiving Income Supports,Community Trends,2025,1094,Beltzhoover
1013265,Individuals Receiving Income Supports,Community Trends,2020,1602,Bloomfield
1013266,Individuals Receiving Income Supports,Community Trends,2021,1736,Bloomfield
1013267,Individuals Receiving Income Supports,Community Trends,2022,1789,Bloomfield
1013268,Individuals Receiving Income Supports,Community Trends,2023,1880,Bloomfield
1013269,Individuals Receiving Income Supports,Community Trends,2024,1712,Bloomfield
1013270,Individuals Receiving Income Supports,Community Trends,2025,1433,Bloomfield
1013271,Individuals Receiving Income Supports,Community Trends,2020,729,Bluff
1013272,Individuals Receiving Income Supports,Community Trends,2021,745,Bluff
1013273,Individuals Receiving Income Supports,Community Trends,2022,802,Bluff
1013274,Individuals Receiving Income Supports,Community Trends,2023,928,Bluff
1013275,Individuals Receiving Income Supports,Community Trends,2024,957,Bluff
1013276,Individuals Receiving Income Supports,Community Trends,2025,955,Bluff
1013277,Individuals Receiving Income Supports,Community Trends,2020,214,Bon Air
1013278,Individuals Receiving Income Supports,Community Trends,2021,223,Bon Air
1013279,Individuals Receiving Income Supports,Community Trends,2022,221,Bon Air
1013280,Individuals Receiving Income Supports,Community Trends,2023,226,Bon Air
1013281,Individuals Receiving Income Supports,Community Trends,2024,212,Bon Air
1013282,Individuals Receiving Income Supports,Community Trends,2025,187,Bon Air
1013283,Individuals Receiving Income Supports,Community Trends,2020,2503,Brighton Heights
1013284,Individuals Receiving Income Supports,Community Trends,2021,2608,Brighton Heights
1013285,Individuals Receiving Income Supports,Community Trends,2022,2714,Brighton Heights
1013286,Individuals Receiving Income Supports,Community Trends,2023,2857,Brighton Heights
1013287,Individuals Receiving Income Supports,Community Trends,2024,2673,Brighton Heights
1013288,Individuals Receiving Income Supports,Community Trends,2025,2466,Brighton Heights
1013289,Individuals Receiving Income Supports,Community Trends,2020,3609,Brookline
1013290,Individuals Receiving Income Supports,Community Trends,2021,3785,Brookline
1013291,Individuals Receiving Income Supports,Community Trends,2022,3959,Brookline
1013292,Individuals Receiving Income Supports,Community Trends,2023,4107,Brookline
1013293,Individuals Receiving Income Supports,Community Trends,2024,3839,Brookline
1013294,Individuals Receiving Income Supports,Community Trends,2025,3419,Brookline
1013295,Individuals Receiving Income Supports,Community Trends,2020,620,California-Kirkbride
1013296,Individuals Receiving Income Supports,Community Trends,2021,653,California-Kirkbride
1013297,Individuals Receiving Income Supports,Community Trends,2022,671,California-Kirkbride
1013298,Individuals Receiving Income Supports,Community Trends,2023,691,California-Kirkbride
1013299,Individuals Receiving Income Supports,Community Trends,2024,674,California-Kirkbride
1013300,Individuals Receiving Income Supports,Community Trends,2025,599,California-Kirkbride
1013301,Individuals Receiving Income Supports,Community Trends,2020,4997,Carrick
1013302,Individuals Receiving Income Supports,Community Trends,2021,5264,Carrick
1013303,Individuals Receiving Income Supports,Community Trends,2022,5531,Carrick
1013304,Individuals Receiving Income Supports,Community Trends,2023,5767,Carrick
1013305,Individuals Receiving Income Supports,Community Trends,2024,5533,Carrick
1013306,Individuals Receiving Income Supports,Community Trends,2025,5047,Carrick
1013307,Individuals Receiving Income Supports,Community Trends,2020,804,Central Lawrenceville
1013308,Individuals Receiving Income Supports,Community Trends,2021,819,Central Lawrenceville
1013309,Individuals Receiving Income Supports,Community Trends,2022,860,Central Lawrenceville
1013310,Individuals Receiving Income Supports,Community Trends,2023,868,Central Lawrenceville
1013311,Individuals Receiving Income Supports,Community Trends,2024,767,Central Lawrenceville
1013312,Individuals Receiving Income Supports,Community Trends,2025,686,Central Lawrenceville
1013313,Individuals Receiving Income Supports,Community Trends,2020,922,Central Northside
1013314,Individuals Receiving Income Supports,Community Trends,2021,957,Central Northside
1013315,Individuals Receiving Income Supports,Community Trends,2022,958,Central Northside
1013316,Individuals Receiving Income Supports,Community Trends,2023,989,Central Northside
1013317,Individuals Receiving Income Supports,Community Trends,2024,936,Central Northside
1013318,Individuals Receiving Income Supports,Community Trends,2025,877,Central Northside
1013319,Individuals Receiving Income Supports,Community Trends,2020,245,Central Oakland
1013320,Individuals Receiving Income Supports,Community Trends,2021,256,Central Oakland
1013321,Individuals Receiving Income Supports,Community Trends,2022,260,Central Oakland
1013322,Individuals Receiving Income Supports,Community Trends,2023,295,Central Oakland
1013323,Individuals Receiving Income Supports,Community Trends,2024,268,Central Oakland
1013324,Individuals Receiving Income Supports,Community Trends,2025,220,Central Oakland
1013325,Individuals Receiving Income Supports,Community Trends,2020,250,Chartiers City
1013326,Individuals Receiving Income Supports,Community Trends,2021,257,Chartiers City
1013327,Individuals Receiving Income Supports,Community Trends,2022,276,Chartiers City
1013328,Individuals Receiving Income Supports,Community Trends,2023,280,Chartiers City
1013329,Individuals Receiving Income Supports,Community Trends,2024,241,Chartiers City
1013330,Individuals Receiving Income Supports,Community Trends,2025,223,Chartiers City
1013331,Individuals Receiving Income Supports,Community Trends,2020,37,Chateau
1013332,Individuals Receiving Income Supports,Community Trends,2021,58,Chateau
1013333,Individuals Receiving Income Supports,Community Trends,2022,65,Chateau
1013334,Individuals Receiving Income Supports,Community Trends,2023,68,Chateau
1013335,Individuals Receiving Income Supports,Community Trends,2024,61,Chateau
1013336,Individuals Receiving Income Supports,Community Trends,2025,45,Chateau
1013337,Individuals Receiving Income Supports,Community Trends,2020,2040,Crafton Heights
1013338,Individuals Receiving Income Supports,Community Trends,2021,2195,Crafton Heights
1013339,Individuals Receiving Income Supports,Community Trends,2022,2278,Crafton Heights
1013340,Individuals Receiving Income Supports,Community Trends,2023,2368,Crafton Heights
1013341,Individuals Receiving Income Supports,Community Trends,2024,2316,Crafton Heights
1013342,Individuals Receiving Income Supports,Community Trends,2025,2133,Crafton Heights
1013343,Individuals Receiving Income Supports,Community Trends,2020,1507,Crawford-Roberts
1013344,Individuals Receiving Income Supports,Community Trends,2021,1574,Crawford-Roberts
1013345,Individuals Receiving Income Supports,Community Trends,2022,1598,Crawford-Roberts
1013346,Individuals Receiving Income Supports,Community Trends,2023,1611,Crawford-Roberts
1013347,Individuals Receiving Income Supports,Community Trends,2024,1555,Crawford-Roberts
1013348,Individuals Receiving Income Supports,Community Trends,2025,1447,Crawford-Roberts
1013349,Individuals Receiving Income Supports,Community Trends,2020,477,Duquesne Heights
1013350,Individuals Receiving Income Supports,Community Trends,2021,492,Duquesne Heights
1013351,Individuals Receiving Income Supports,Community Trends,2022,507,Duquesne Heights
1013352,Individuals Receiving Income Supports,Community Trends,2023,505,Duquesne Heights
1013353,Individuals Receiving Income Supports,Community Trends,2024,471,Duquesne Heights
1013354,Individuals Receiving Income Supports,Community Trends,2025,413,Duquesne Heights
1013355,Individuals Receiving Income Supports,Community Trends,2020,831,East Allegheny
1013356,Individuals Receiving Income Supports,Community Trends,2021,847,East Allegheny
1013357,Individuals Receiving Income Supports,Community Trends,2022,851,East Allegheny
1013358,Individuals Receiving Income Supports,Community Trends,2023,872,East Allegheny
1013359,Individuals Receiving Income Supports,Community Trends,2024,836,East Allegheny
1013360,Individuals Receiving Income Supports,Community Trends,2025,747,East Allegheny
1013361,Individuals Receiving Income Supports,Community Trends,2020,219,East Carnegie
1013362,Individuals Receiving Income Supports,Community Trends,2021,232,East Carnegie
1013363,Individuals Receiving Income Supports,Community Trends,2022,249,East Carnegie
1013364,Individuals Receiving Income Supports,Community Trends,2023,265,East Carnegie
1013365,Individuals Receiving Income Supports,Community Trends,2024,248,East Carnegie
1013366,Individuals Receiving Income Supports,Community Trends,2025,223,East Carnegie
1013367,Individuals Receiving Income Supports,Community Trends,2020,2095,East Hills
1013368,Individuals Receiving Income Supports,Community Trends,2021,2181,East Hills
1013369,Individuals Receiving Income Supports,Community Trends,2022,2247,East Hills
1013370,Individuals Receiving Income Supports,Community Trends,2023,2317,East Hills
1013371,Individuals Receiving Income Supports,Community Trends,2024,2261,East Hills
1013372,Individuals Receiving Income Supports,Community Trends,2025,2137,East Hills
1013373,Individuals Receiving Income Supports,Community Trends,2020,2426,East Liberty
1013374,Individuals Receiving Income Supports,Community Trends,2021,2485,East Liberty
1013375,Individuals Receiving Income Supports,Community Trends,2022,2522,East Liberty
1013376,Individuals Receiving Income Supports,Community Trends,2023,2589,East Liberty
1013377,Individuals Receiving Income Supports,Community Trends,2024,2486,East Liberty
1013378,Individuals Receiving Income Supports,Community Trends,2025,2209,East Liberty
1013379,Individuals Receiving Income Supports,Community Trends,2020,1298,Elliott
1013380,Individuals Receiving Income Supports,Community Trends,2021,1370,Elliott
1013381,Individuals Receiving Income Supports,Community Trends,2022,1423,Elliott
1013382,Individuals Receiving Income Supports,Community Trends,2023,1469,Elliott
1013383,Individuals Receiving Income Supports,Community Trends,2024,1419,Elliott
1013384,Individuals Receiving Income Supports,Community Trends,2025,1307,Elliott
1013385,Individuals Receiving Income Supports,Community Trends,2020,179,Esplen
1013386,Individuals Receiving Income Supports,Community Trends,2021,182,Esplen
1013387,Individuals Receiving Income Supports,Community Trends,2022,186,Esplen
1013388,Individuals Receiving Income Supports,Community Trends,2023,187,Esplen
1013389,Individuals Receiving Income Supports,Community Trends,2024,175,Esplen
1013390,Individuals Receiving Income Supports,Community Trends,2025,153,Esplen
1013391,Individuals Receiving Income Supports,Community Trends,2020,497,Fairywood
1013392,Individuals Receiving Income Supports,Community Trends,2021,534,Fairywood
1013393,Individuals Receiving Income Supports,Community Trends,2022,574,Fairywood
1013394,Individuals Receiving Income Supports,Community Trends,2023,681,Fairywood
1013395,Individuals Receiving Income Supports,Community Trends,2024,668,Fairywood
1013396,Individuals Receiving Income Supports,Community Trends,2025,614,Fairywood
1013397,Individuals Receiving Income Supports,Community Trends,2020,634,Fineview
1013398,Individuals Receiving Income Supports,Community Trends,2021,666,Fineview
1013399,Individuals Receiving Income Supports,Community Trends,2022,672,Fineview
1013400,Individuals Receiving Income Supports,Community Trends,2023,689,Fineview
1013401,Individuals Receiving Income Supports,Community Trends,2024,666,Fineview
1013402,Individuals Receiving Income Supports,Community Trends,2025,630,Fineview
1013403,Individuals Receiving Income Supports,Community Trends,2020,302,Friendship
1013404,Individuals Receiving Income Supports,Community Trends,2021,336,Friendship
1013405,Individuals Receiving Income Supports,Community Trends,2022,341,Friendship
1013406,Individuals Receiving Income Supports,Community Trends,2023,381,Friendship
